Município;Dose;Total Doses Aplicadas;;;;
SEVERÍNIA;1° DOSE;2667;;;;
SEVERÍNIA;2° DOSE;1487;;;;
SILVEIRAS;1° DOSE;1394;;;;
SILVEIRAS;2° DOSE;757;;;;
SOCORRO;1° DOSE;10563;;;;
SOCORRO;2° DOSE;5482;;;;
SOROCABA;1° DOSE;114155;;;;
SOROCABA;2° DOSE;60166;;;;
SUD MENNUCCI;1° DOSE;1801;;;;
SUD MENNUCCI;2° DOSE;988;;;;
SUMARÉ;1° DOSE;43283;;;;
SUMARÉ;2° DOSE;20579;;;;
SUZANÁPOLIS;1° DOSE;882;;;;
SUZANÁPOLIS;2° DOSE;436;;;;
SUZANO;1° DOSE;47983;;;;
SUZANO;2° DOSE;24391;;;;
TABAPUÃ;1° DOSE;2951;;;;
TABAPUÃ;2° DOSE;1570;;;;
TABATINGA;1° DOSE;2945;;;;
TABATINGA;2° DOSE;1492;;;;
TABOÃO DA SERRA;1° DOSE;45925;;;;
TABOÃO DA SERRA;2° DOSE;23944;;;;
TACIBA;1° DOSE;1309;;;;
TACIBA;2° DOSE;646;;;;
TAGUAÍ;1° DOSE;2280;;;;
TAGUAÍ;2° DOSE;1176;;;;
TAIAÇU;1° DOSE;1484;;;;
TAIAÇU;2° DOSE;801;;;;
TAIÚVA;1° DOSE;1549;;;;
TAIÚVA;2° DOSE;846;;;;
TAMBAÚ;1° DOSE;5026;;;;
TAMBAÚ;2° DOSE;2746;;;;
TANABI;1° DOSE;6548;;;;
TANABI;2° DOSE;3252;;;;
TAPIRAÍ;1° DOSE;1609;;;;
TAPIRAÍ;2° DOSE;785;;;;
TAPIRATIBA;1° DOSE;3024;;;;
TAPIRATIBA;2° DOSE;1534;;;;
TAQUARAL;1° DOSE;719;;;;
TAQUARAL;2° DOSE;341;;;;
TAQUARITINGA;1° DOSE;13293;;;;
TAQUARITINGA;2° DOSE;7142;;;;
TAQUARITUBA;1° DOSE;5232;;;;
TAQUARITUBA;2° DOSE;2578;;;;
TAQUARIVAÍ;1° DOSE;884;;;;
TAQUARIVAÍ;2° DOSE;443;;;;
TARABAI;1° DOSE;1363;;;;
TARABAI;2° DOSE;715;;;;
TARUMÃ;1° DOSE;2901;;;;
TARUMÃ;2° DOSE;1302;;;;
TATUÍ;1° DOSE;24468;;;;
TATUÍ;2° DOSE;12970;;;;
TAUBATÉ;1° DOSE;62449;;;;
TAUBATÉ;2° DOSE;33460;;;;
TEJUPÁ;1° DOSE;897;;;;
TEJUPÁ;2° DOSE;443;;;;
TEODORO SAMPAIO;1° DOSE;4130;;;;
TEODORO SAMPAIO;2° DOSE;2223;;;;
TERRA ROXA;1° DOSE;2236;;;;
TERRA ROXA;2° DOSE;1080;;;;
TIETÊ;1° DOSE;7957;;;;
TIETÊ;2° DOSE;4260;;;;
TIMBURI;1° DOSE;784;;;;
TIMBURI;2° DOSE;391;;;;
TORRE DE PEDRA;1° DOSE;645;;;;
TORRE DE PEDRA;2° DOSE;363;;;;
TORRINHA;1° DOSE;2464;;;;
TORRINHA;2° DOSE;1317;;;;
TRABIJU;1° DOSE;385;;;;
TRABIJU;2° DOSE;224;;;;
TREMEMBÉ;1° DOSE;9064;;;;
TREMEMBÉ;2° DOSE;5310;;;;
TRÊS FRONTEIRAS;1° DOSE;1587;;;;
TRÊS FRONTEIRAS;2° DOSE;874;;;;
TUIUTI;1° DOSE;1618;;;;
TUIUTI;2° DOSE;741;;;;
TUPÃ;1° DOSE;17670;;;;
TUPÃ;2° DOSE;10156;;;;
TUPI PAULISTA;1° DOSE;4395;;;;
TUPI PAULISTA;2° DOSE;2525;;;;
TURIÚBA;1° DOSE;622;;;;
TURIÚBA;2° DOSE;336;;;;
TURMALINA;1° DOSE;781;;;;
TURMALINA;2° DOSE;396;;;;
UBARANA;1° DOSE;1018;;;;
UBARANA;2° DOSE;492;;;;
UBATUBA;1° DOSE;15491;;;;
UBATUBA;2° DOSE;7756;;;;
UBIRAJARA;1° DOSE;1019;;;;
UBIRAJARA;2° DOSE;534;;;;
UCHOA;1° DOSE;2526;;;;
UCHOA;2° DOSE;1362;;;;
UNIÃO PAULISTA;1° DOSE;371;;;;
UNIÃO PAULISTA;2° DOSE;207;;;;
URÂNIA;1° DOSE;2505;;;;
URÂNIA;2° DOSE;1403;;;;
URU;1° DOSE;427;;;;
URU;2° DOSE;210;;;;
URUPÊS;1° DOSE;3316;;;;
URUPÊS;2° DOSE;1772;;;;
VALENTIM GENTIL;1° DOSE;2541;;;;
VALENTIM GENTIL;2° DOSE;1187;;;;
VALINHOS;1° DOSE;27122;;;;
VALINHOS;2° DOSE;13095;;;;
VALPARAÍSO;1° DOSE;4298;;;;
VALPARAÍSO;2° DOSE;2452;;;;
VARGEM;1° DOSE;2072;;;;
VARGEM;2° DOSE;1323;;;;
VARGEM GRANDE DO SUL;1° DOSE;11537;;;;
VARGEM GRANDE DO SUL;2° DOSE;4894;;;;
VARGEM GRANDE PAULISTA;1° DOSE;7685;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3500;;;;
VÁRZEA PAULISTA;1° DOSE;15942;;;;
VÁRZEA PAULISTA;2° DOSE;7999;;;;
VERA CRUZ;1° DOSE;2647;;;;
VERA CRUZ;2° DOSE;1440;;;;
VINHEDO;1° DOSE;14961;;;;
VINHEDO;2° DOSE;7546;;;;
VIRADOURO;1° DOSE;3733;;;;
VIRADOURO;2° DOSE;1777;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1316;;;;
VISTA ALEGRE DO ALTO;2° DOSE;719;;;;
VITÓRIA BRASIL;1° DOSE;488;;;;
VITÓRIA BRASIL;2° DOSE;267;;;;
VOTORANTIM;1° DOSE;19872;;;;
VOTORANTIM;2° DOSE;10444;;;;
VOTUPORANGA;1° DOSE;24597;;;;
VOTUPORANGA;2° DOSE;14288;;;;
ZACARIAS;1° DOSE;698;;;;
ZACARIAS;2° DOSE;325;;;;
