Município;Dose;Total Doses Aplicadas;;;;
SEVERÍNIA;2° DOSE;1388;;;;
SILVEIRAS;1° DOSE;1345;;;;
SILVEIRAS;2° DOSE;757;;;;
SOCORRO;1° DOSE;10370;;;;
SOCORRO;2° DOSE;5468;;;;
SOROCABA;1° DOSE;109248;;;;
SOROCABA;2° DOSE;59016;;;;
SUD MENNUCCI;1° DOSE;1749;;;;
SUD MENNUCCI;2° DOSE;959;;;;
SUMARÉ;1° DOSE;42012;;;;
SUMARÉ;2° DOSE;20238;;;;
SUZANÁPOLIS;1° DOSE;799;;;;
SUZANÁPOLIS;2° DOSE;435;;;;
SUZANO;1° DOSE;46775;;;;
SUZANO;2° DOSE;24314;;;;
TABAPUÃ;1° DOSE;2870;;;;
TABAPUÃ;2° DOSE;1570;;;;
TABATINGA;1° DOSE;2909;;;;
TABATINGA;2° DOSE;1492;;;;
TABOÃO DA SERRA;1° DOSE;43891;;;;
TABOÃO DA SERRA;2° DOSE;23724;;;;
TACIBA;1° DOSE;1279;;;;
TACIBA;2° DOSE;646;;;;
TAGUAÍ;1° DOSE;2205;;;;
TAGUAÍ;2° DOSE;1176;;;;
TAIAÇU;1° DOSE;1384;;;;
TAIAÇU;2° DOSE;801;;;;
TAIÚVA;1° DOSE;1522;;;;
TAIÚVA;2° DOSE;845;;;;
TAMBAÚ;1° DOSE;4853;;;;
TAMBAÚ;2° DOSE;2558;;;;
TANABI;1° DOSE;6333;;;;
TANABI;2° DOSE;3252;;;;
TAPIRAÍ;1° DOSE;1569;;;;
TAPIRAÍ;2° DOSE;785;;;;
TAPIRATIBA;1° DOSE;2853;;;;
TAPIRATIBA;2° DOSE;1525;;;;
TAQUARAL;1° DOSE;661;;;;
TAQUARAL;2° DOSE;341;;;;
TAQUARITINGA;1° DOSE;12525;;;;
TAQUARITINGA;2° DOSE;7122;;;;
TAQUARITUBA;1° DOSE;5029;;;;
TAQUARITUBA;2° DOSE;2574;;;;
TAQUARIVAÍ;1° DOSE;851;;;;
TAQUARIVAÍ;2° DOSE;443;;;;
TARABAI;1° DOSE;1311;;;;
TARABAI;2° DOSE;715;;;;
TARUMÃ;1° DOSE;2614;;;;
TARUMÃ;2° DOSE;1301;;;;
TATUÍ;1° DOSE;23646;;;;
TATUÍ;2° DOSE;12937;;;;
TAUBATÉ;1° DOSE;61343;;;;
TAUBATÉ;2° DOSE;33083;;;;
TEJUPÁ;1° DOSE;867;;;;
TEJUPÁ;2° DOSE;443;;;;
TEODORO SAMPAIO;1° DOSE;4104;;;;
TEODORO SAMPAIO;2° DOSE;2223;;;;
TERRA ROXA;1° DOSE;2173;;;;
TERRA ROXA;2° DOSE;1074;;;;
TIETÊ;1° DOSE;7817;;;;
TIETÊ;2° DOSE;4260;;;;
TIMBURI;1° DOSE;748;;;;
TIMBURI;2° DOSE;391;;;;
TORRE DE PEDRA;1° DOSE;630;;;;
TORRE DE PEDRA;2° DOSE;363;;;;
TORRINHA;1° DOSE;2416;;;;
TORRINHA;2° DOSE;1316;;;;
TRABIJU;1° DOSE;374;;;;
TRABIJU;2° DOSE;224;;;;
TREMEMBÉ;1° DOSE;8789;;;;
TREMEMBÉ;2° DOSE;5309;;;;
TRÊS FRONTEIRAS;1° DOSE;1563;;;;
TRÊS FRONTEIRAS;2° DOSE;874;;;;
TUIUTI;1° DOSE;1556;;;;
TUIUTI;2° DOSE;707;;;;
TUPÃ;1° DOSE;17311;;;;
TUPÃ;2° DOSE;10078;;;;
TUPI PAULISTA;1° DOSE;4300;;;;
TUPI PAULISTA;2° DOSE;2523;;;;
TURIÚBA;1° DOSE;622;;;;
TURIÚBA;2° DOSE;336;;;;
TURMALINA;1° DOSE;749;;;;
TURMALINA;2° DOSE;395;;;;
UBARANA;1° DOSE;942;;;;
UBARANA;2° DOSE;492;;;;
UBATUBA;1° DOSE;14847;;;;
UBATUBA;2° DOSE;7599;;;;
UBIRAJARA;1° DOSE;1013;;;;
UBIRAJARA;2° DOSE;533;;;;
UCHOA;1° DOSE;2501;;;;
UCHOA;2° DOSE;1328;;;;
UNIÃO PAULISTA;1° DOSE;366;;;;
UNIÃO PAULISTA;2° DOSE;207;;;;
URÂNIA;1° DOSE;2468;;;;
URÂNIA;2° DOSE;1399;;;;
URU;1° DOSE;388;;;;
URU;2° DOSE;210;;;;
URUPÊS;1° DOSE;3305;;;;
URUPÊS;2° DOSE;1772;;;;
VALENTIM GENTIL;1° DOSE;2469;;;;
VALENTIM GENTIL;2° DOSE;1186;;;;
VALINHOS;1° DOSE;25833;;;;
VALINHOS;2° DOSE;13085;;;;
VALPARAÍSO;1° DOSE;4134;;;;
VALPARAÍSO;2° DOSE;2389;;;;
VARGEM;1° DOSE;2069;;;;
VARGEM;2° DOSE;1321;;;;
VARGEM GRANDE DO SUL;1° DOSE;10548;;;;
VARGEM GRANDE DO SUL;2° DOSE;4889;;;;
VARGEM GRANDE PAULISTA;1° DOSE;7490;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3407;;;;
VÁRZEA PAULISTA;1° DOSE;15177;;;;
VÁRZEA PAULISTA;2° DOSE;7997;;;;
VERA CRUZ;1° DOSE;2586;;;;
VERA CRUZ;2° DOSE;1440;;;;
VINHEDO;1° DOSE;14320;;;;
VINHEDO;2° DOSE;7435;;;;
VIRADOURO;1° DOSE;3599;;;;
VIRADOURO;2° DOSE;1772;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1304;;;;
VISTA ALEGRE DO ALTO;2° DOSE;719;;;;
VITÓRIA BRASIL;1° DOSE;473;;;;
VITÓRIA BRASIL;2° DOSE;267;;;;
VOTORANTIM;1° DOSE;19658;;;;
VOTORANTIM;2° DOSE;10402;;;;
VOTUPORANGA;1° DOSE;23872;;;;
VOTUPORANGA;2° DOSE;14263;;;;
ZACARIAS;1° DOSE;669;;;;
ZACARIAS;2° DOSE;325;;;;
