Município;Dose;Total Doses Aplicadas;;;;
SEVERÍNIA;1° DOSE;2770;;;;
SEVERÍNIA;2° DOSE;1487;;;;
SILVEIRAS;1° DOSE;1416;;;;
SILVEIRAS;2° DOSE;783;;;;
SOCORRO;1° DOSE;10753;;;;
SOCORRO;2° DOSE;5493;;;;
SOROCABA;1° DOSE;116724;;;;
SOROCABA;2° DOSE;61197;;;;
SUD MENNUCCI;1° DOSE;1840;;;;
SUD MENNUCCI;2° DOSE;998;;;;
SUMARÉ;1° DOSE;44463;;;;
SUMARÉ;2° DOSE;20979;;;;
SUZANÁPOLIS;1° DOSE;911;;;;
SUZANÁPOLIS;2° DOSE;436;;;;
SUZANO;1° DOSE;48108;;;;
SUZANO;2° DOSE;24391;;;;
TABAPUÃ;1° DOSE;3064;;;;
TABAPUÃ;2° DOSE;1626;;;;
TABATINGA;1° DOSE;2983;;;;
TABATINGA;2° DOSE;1578;;;;
TABOÃO DA SERRA;1° DOSE;47682;;;;
TABOÃO DA SERRA;2° DOSE;25480;;;;
TACIBA;1° DOSE;1341;;;;
TACIBA;2° DOSE;646;;;;
TAGUAÍ;1° DOSE;2334;;;;
TAGUAÍ;2° DOSE;1209;;;;
TAIAÇU;1° DOSE;1512;;;;
TAIAÇU;2° DOSE;838;;;;
TAIÚVA;1° DOSE;1579;;;;
TAIÚVA;2° DOSE;891;;;;
TAMBAÚ;1° DOSE;5084;;;;
TAMBAÚ;2° DOSE;2875;;;;
TANABI;1° DOSE;6686;;;;
TANABI;2° DOSE;3369;;;;
TAPIRAÍ;1° DOSE;1666;;;;
TAPIRAÍ;2° DOSE;785;;;;
TAPIRATIBA;1° DOSE;3037;;;;
TAPIRATIBA;2° DOSE;1534;;;;
TAQUARAL;1° DOSE;721;;;;
TAQUARAL;2° DOSE;341;;;;
TAQUARITINGA;1° DOSE;14068;;;;
TAQUARITINGA;2° DOSE;7143;;;;
TAQUARITUBA;1° DOSE;5378;;;;
TAQUARITUBA;2° DOSE;2620;;;;
TAQUARIVAÍ;1° DOSE;899;;;;
TAQUARIVAÍ;2° DOSE;443;;;;
TARABAI;1° DOSE;1389;;;;
TARABAI;2° DOSE;735;;;;
TARUMÃ;1° DOSE;3040;;;;
TARUMÃ;2° DOSE;1305;;;;
TATUÍ;1° DOSE;25010;;;;
TATUÍ;2° DOSE;13004;;;;
TAUBATÉ;1° DOSE;64986;;;;
TAUBATÉ;2° DOSE;33543;;;;
TEJUPÁ;1° DOSE;924;;;;
TEJUPÁ;2° DOSE;443;;;;
TEODORO SAMPAIO;1° DOSE;4199;;;;
TEODORO SAMPAIO;2° DOSE;2223;;;;
TERRA ROXA;1° DOSE;2336;;;;
TERRA ROXA;2° DOSE;1115;;;;
TIETÊ;1° DOSE;8277;;;;
TIETÊ;2° DOSE;4263;;;;
TIMBURI;1° DOSE;880;;;;
TIMBURI;2° DOSE;398;;;;
TORRE DE PEDRA;1° DOSE;670;;;;
TORRE DE PEDRA;2° DOSE;369;;;;
TORRINHA;1° DOSE;2464;;;;
TORRINHA;2° DOSE;1317;;;;
TRABIJU;1° DOSE;385;;;;
TRABIJU;2° DOSE;224;;;;
TREMEMBÉ;1° DOSE;9414;;;;
TREMEMBÉ;2° DOSE;5319;;;;
TRÊS FRONTEIRAS;1° DOSE;1608;;;;
TRÊS FRONTEIRAS;2° DOSE;902;;;;
TUIUTI;1° DOSE;1625;;;;
TUIUTI;2° DOSE;767;;;;
TUPÃ;1° DOSE;17966;;;;
TUPÃ;2° DOSE;10333;;;;
TUPI PAULISTA;1° DOSE;4448;;;;
TUPI PAULISTA;2° DOSE;2531;;;;
TURIÚBA;1° DOSE;643;;;;
TURIÚBA;2° DOSE;363;;;;
TURMALINA;1° DOSE;784;;;;
TURMALINA;2° DOSE;429;;;;
UBARANA;1° DOSE;1057;;;;
UBARANA;2° DOSE;541;;;;
UBATUBA;1° DOSE;16421;;;;
UBATUBA;2° DOSE;7902;;;;
UBIRAJARA;1° DOSE;1026;;;;
UBIRAJARA;2° DOSE;540;;;;
UCHOA;1° DOSE;2588;;;;
UCHOA;2° DOSE;1385;;;;
UNIÃO PAULISTA;1° DOSE;371;;;;
UNIÃO PAULISTA;2° DOSE;207;;;;
URÂNIA;1° DOSE;2549;;;;
URÂNIA;2° DOSE;1457;;;;
URU;1° DOSE;442;;;;
URU;2° DOSE;210;;;;
URUPÊS;1° DOSE;3318;;;;
URUPÊS;2° DOSE;1775;;;;
VALENTIM GENTIL;1° DOSE;2591;;;;
VALENTIM GENTIL;2° DOSE;1187;;;;
VALINHOS;1° DOSE;27404;;;;
VALINHOS;2° DOSE;13547;;;;
VALPARAÍSO;1° DOSE;4360;;;;
VALPARAÍSO;2° DOSE;2511;;;;
VARGEM;1° DOSE;2257;;;;
VARGEM;2° DOSE;1361;;;;
VARGEM GRANDE DO SUL;1° DOSE;12212;;;;
VARGEM GRANDE DO SUL;2° DOSE;4904;;;;
VARGEM GRANDE PAULISTA;1° DOSE;7850;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3570;;;;
VÁRZEA PAULISTA;1° DOSE;16251;;;;
VÁRZEA PAULISTA;2° DOSE;8007;;;;
VERA CRUZ;1° DOSE;2690;;;;
VERA CRUZ;2° DOSE;1442;;;;
VINHEDO;1° DOSE;15217;;;;
VINHEDO;2° DOSE;7873;;;;
VIRADOURO;1° DOSE;3737;;;;
VIRADOURO;2° DOSE;1797;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1334;;;;
VISTA ALEGRE DO ALTO;2° DOSE;719;;;;
VITÓRIA BRASIL;1° DOSE;506;;;;
VITÓRIA BRASIL;2° DOSE;267;;;;
VOTORANTIM;1° DOSE;20304;;;;
VOTORANTIM;2° DOSE;10542;;;;
VOTUPORANGA;1° DOSE;25117;;;;
VOTUPORANGA;2° DOSE;14388;;;;
ZACARIAS;1° DOSE;716;;;;
ZACARIAS;2° DOSE;354;;;;
