Município;Dose;Total Doses Aplicadas;;;;
SILVEIRAS;1° DOSE;1109;;;;
SILVEIRAS;2° DOSE;704;;;;
SOCORRO;1° DOSE;8666;;;;
SOCORRO;2° DOSE;4774;;;;
SOROCABA;1° DOSE;97319;;;;
SOROCABA;2° DOSE;53773;;;;
SUD MENNUCCI;1° DOSE;1475;;;;
SUD MENNUCCI;2° DOSE;896;;;;
SUMARÉ;1° DOSE;34130;;;;
SUMARÉ;2° DOSE;18525;;;;
SUZANÁPOLIS;1° DOSE;633;;;;
SUZANÁPOLIS;2° DOSE;380;;;;
SUZANO;1° DOSE;38341;;;;
SUZANO;2° DOSE;20194;;;;
TABAPUÃ;1° DOSE;2393;;;;
TABAPUÃ;2° DOSE;1496;;;;
TABATINGA;1° DOSE;2326;;;;
TABATINGA;2° DOSE;1396;;;;
TABOÃO DA SERRA;1° DOSE;36395;;;;
TABOÃO DA SERRA;2° DOSE;20347;;;;
TACIBA;1° DOSE;949;;;;
TACIBA;2° DOSE;590;;;;
TAGUAÍ;1° DOSE;1767;;;;
TAGUAÍ;2° DOSE;1056;;;;
TAIAÇU;1° DOSE;1129;;;;
TAIAÇU;2° DOSE;735;;;;
TAIÚVA;1° DOSE;1313;;;;
TAIÚVA;2° DOSE;765;;;;
TAMBAÚ;1° DOSE;3942;;;;
TAMBAÚ;2° DOSE;2321;;;;
TANABI;1° DOSE;5159;;;;
TANABI;2° DOSE;3076;;;;
TAPIRAÍ;1° DOSE;1389;;;;
TAPIRAÍ;2° DOSE;710;;;;
TAPIRATIBA;1° DOSE;2316;;;;
TAPIRATIBA;2° DOSE;1395;;;;
TAQUARAL;1° DOSE;526;;;;
TAQUARAL;2° DOSE;311;;;;
TAQUARITINGA;1° DOSE;10470;;;;
TAQUARITINGA;2° DOSE;6265;;;;
TAQUARITUBA;1° DOSE;4060;;;;
TAQUARITUBA;2° DOSE;2404;;;;
TAQUARIVAÍ;1° DOSE;569;;;;
TAQUARIVAÍ;2° DOSE;344;;;;
TARABAI;1° DOSE;1066;;;;
TARABAI;2° DOSE;658;;;;
TARUMÃ;1° DOSE;2017;;;;
TARUMÃ;2° DOSE;1179;;;;
TATUÍ;1° DOSE;19467;;;;
TATUÍ;2° DOSE;11053;;;;
TAUBATÉ;1° DOSE;49530;;;;
TAUBATÉ;2° DOSE;25073;;;;
TEJUPÁ;1° DOSE;692;;;;
TEJUPÁ;2° DOSE;389;;;;
TEODORO SAMPAIO;1° DOSE;3391;;;;
TEODORO SAMPAIO;2° DOSE;1817;;;;
TERRA ROXA;1° DOSE;1614;;;;
TERRA ROXA;2° DOSE;1020;;;;
TIETÊ;1° DOSE;6579;;;;
TIETÊ;2° DOSE;3683;;;;
TIMBURI;1° DOSE;622;;;;
TIMBURI;2° DOSE;375;;;;
TORRE DE PEDRA;1° DOSE;514;;;;
TORRE DE PEDRA;2° DOSE;298;;;;
TORRINHA;1° DOSE;2007;;;;
TORRINHA;2° DOSE;1142;;;;
TRABIJU;1° DOSE;300;;;;
TRABIJU;2° DOSE;152;;;;
TREMEMBÉ;1° DOSE;7251;;;;
TREMEMBÉ;2° DOSE;4215;;;;
TRÊS FRONTEIRAS;1° DOSE;1298;;;;
TRÊS FRONTEIRAS;2° DOSE;753;;;;
TUIUTI;1° DOSE;1441;;;;
TUIUTI;2° DOSE;706;;;;
TUPÃ;1° DOSE;14970;;;;
TUPÃ;2° DOSE;8861;;;;
TUPI PAULISTA;1° DOSE;3774;;;;
TUPI PAULISTA;2° DOSE;2033;;;;
TURIÚBA;1° DOSE;486;;;;
TURIÚBA;2° DOSE;299;;;;
TURMALINA;1° DOSE;591;;;;
TURMALINA;2° DOSE;366;;;;
UBARANA;1° DOSE;784;;;;
UBARANA;2° DOSE;426;;;;
UBATUBA;1° DOSE;12195;;;;
UBATUBA;2° DOSE;6387;;;;
UBIRAJARA;1° DOSE;839;;;;
UBIRAJARA;2° DOSE;474;;;;
UCHOA;1° DOSE;1934;;;;
UCHOA;2° DOSE;1232;;;;
UNIÃO PAULISTA;1° DOSE;308;;;;
UNIÃO PAULISTA;2° DOSE;197;;;;
URÂNIA;1° DOSE;2048;;;;
URÂNIA;2° DOSE;1277;;;;
URU;1° DOSE;332;;;;
URU;2° DOSE;190;;;;
URUPÊS;1° DOSE;2776;;;;
URUPÊS;2° DOSE;1695;;;;
VALENTIM GENTIL;1° DOSE;1920;;;;
VALENTIM GENTIL;2° DOSE;1129;;;;
VALINHOS;1° DOSE;20362;;;;
VALINHOS;2° DOSE;12256;;;;
VALPARAÍSO;1° DOSE;3427;;;;
VALPARAÍSO;2° DOSE;1969;;;;
VARGEM;1° DOSE;1928;;;;
VARGEM;2° DOSE;970;;;;
VARGEM GRANDE DO SUL;1° DOSE;8004;;;;
VARGEM GRANDE DO SUL;2° DOSE;4338;;;;
VARGEM GRANDE PAULISTA;1° DOSE;6102;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3026;;;;
VÁRZEA PAULISTA;1° DOSE;11998;;;;
VÁRZEA PAULISTA;2° DOSE;6687;;;;
VERA CRUZ;1° DOSE;2304;;;;
VERA CRUZ;2° DOSE;1339;;;;
VINHEDO;1° DOSE;12454;;;;
VINHEDO;2° DOSE;6930;;;;
VIRADOURO;1° DOSE;3059;;;;
VIRADOURO;2° DOSE;1586;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1108;;;;
VISTA ALEGRE DO ALTO;2° DOSE;647;;;;
VITÓRIA BRASIL;1° DOSE;364;;;;
VITÓRIA BRASIL;2° DOSE;248;;;;
VOTORANTIM;1° DOSE;15736;;;;
VOTORANTIM;2° DOSE;9104;;;;
VOTUPORANGA;1° DOSE;20045;;;;
VOTUPORANGA;2° DOSE;12346;;;;
ZACARIAS;1° DOSE;518;;;;
ZACARIAS;2° DOSE;295;;;;
