Município;Dose;Total Doses Aplicadas;;;;
SEVERÍNIA;1° DOSE;2698;;;;
SEVERÍNIA;2° DOSE;1487;;;;
SILVEIRAS;1° DOSE;1400;;;;
SILVEIRAS;2° DOSE;757;;;;
SOCORRO;1° DOSE;10641;;;;
SOCORRO;2° DOSE;5488;;;;
SOROCABA;1° DOSE;115572;;;;
SOROCABA;2° DOSE;60959;;;;
SUD MENNUCCI;1° DOSE;1829;;;;
SUD MENNUCCI;2° DOSE;991;;;;
SUMARÉ;1° DOSE;43795;;;;
SUMARÉ;2° DOSE;20755;;;;
SUZANÁPOLIS;1° DOSE;887;;;;
SUZANÁPOLIS;2° DOSE;436;;;;
SUZANO;1° DOSE;48067;;;;
SUZANO;2° DOSE;24391;;;;
TABAPUÃ;1° DOSE;2967;;;;
TABAPUÃ;2° DOSE;1570;;;;
TABATINGA;1° DOSE;2946;;;;
TABATINGA;2° DOSE;1571;;;;
TABOÃO DA SERRA;1° DOSE;46653;;;;
TABOÃO DA SERRA;2° DOSE;24451;;;;
TACIBA;1° DOSE;1326;;;;
TACIBA;2° DOSE;646;;;;
TAGUAÍ;1° DOSE;2301;;;;
TAGUAÍ;2° DOSE;1176;;;;
TAIAÇU;1° DOSE;1485;;;;
TAIAÇU;2° DOSE;806;;;;
TAIÚVA;1° DOSE;1559;;;;
TAIÚVA;2° DOSE;854;;;;
TAMBAÚ;1° DOSE;5047;;;;
TAMBAÚ;2° DOSE;2767;;;;
TANABI;1° DOSE;6595;;;;
TANABI;2° DOSE;3284;;;;
TAPIRAÍ;1° DOSE;1618;;;;
TAPIRAÍ;2° DOSE;785;;;;
TAPIRATIBA;1° DOSE;3030;;;;
TAPIRATIBA;2° DOSE;1534;;;;
TAQUARAL;1° DOSE;721;;;;
TAQUARAL;2° DOSE;341;;;;
TAQUARITINGA;1° DOSE;13830;;;;
TAQUARITINGA;2° DOSE;7142;;;;
TAQUARITUBA;1° DOSE;5257;;;;
TAQUARITUBA;2° DOSE;2603;;;;
TAQUARIVAÍ;1° DOSE;887;;;;
TAQUARIVAÍ;2° DOSE;443;;;;
TARABAI;1° DOSE;1363;;;;
TARABAI;2° DOSE;731;;;;
TARUMÃ;1° DOSE;3002;;;;
TARUMÃ;2° DOSE;1305;;;;
TATUÍ;1° DOSE;24634;;;;
TATUÍ;2° DOSE;12982;;;;
TAUBATÉ;1° DOSE;63255;;;;
TAUBATÉ;2° DOSE;33512;;;;
TEJUPÁ;1° DOSE;897;;;;
TEJUPÁ;2° DOSE;443;;;;
TEODORO SAMPAIO;1° DOSE;4133;;;;
TEODORO SAMPAIO;2° DOSE;2223;;;;
TERRA ROXA;1° DOSE;2237;;;;
TERRA ROXA;2° DOSE;1088;;;;
TIETÊ;1° DOSE;8091;;;;
TIETÊ;2° DOSE;4261;;;;
TIMBURI;1° DOSE;830;;;;
TIMBURI;2° DOSE;391;;;;
TORRE DE PEDRA;1° DOSE;657;;;;
TORRE DE PEDRA;2° DOSE;363;;;;
TORRINHA;1° DOSE;2464;;;;
TORRINHA;2° DOSE;1317;;;;
TRABIJU;1° DOSE;385;;;;
TRABIJU;2° DOSE;224;;;;
TREMEMBÉ;1° DOSE;9195;;;;
TREMEMBÉ;2° DOSE;5317;;;;
TRÊS FRONTEIRAS;1° DOSE;1587;;;;
TRÊS FRONTEIRAS;2° DOSE;875;;;;
TUIUTI;1° DOSE;1618;;;;
TUIUTI;2° DOSE;741;;;;
TUPÃ;1° DOSE;17946;;;;
TUPÃ;2° DOSE;10158;;;;
TUPI PAULISTA;1° DOSE;4423;;;;
TUPI PAULISTA;2° DOSE;2527;;;;
TURIÚBA;1° DOSE;622;;;;
TURIÚBA;2° DOSE;336;;;;
TURMALINA;1° DOSE;784;;;;
TURMALINA;2° DOSE;396;;;;
UBARANA;1° DOSE;1046;;;;
UBARANA;2° DOSE;493;;;;
UBATUBA;1° DOSE;16073;;;;
UBATUBA;2° DOSE;7852;;;;
UBIRAJARA;1° DOSE;1019;;;;
UBIRAJARA;2° DOSE;534;;;;
UCHOA;1° DOSE;2526;;;;
UCHOA;2° DOSE;1365;;;;
UNIÃO PAULISTA;1° DOSE;371;;;;
UNIÃO PAULISTA;2° DOSE;207;;;;
URÂNIA;1° DOSE;2513;;;;
URÂNIA;2° DOSE;1423;;;;
URU;1° DOSE;430;;;;
URU;2° DOSE;210;;;;
URUPÊS;1° DOSE;3318;;;;
URUPÊS;2° DOSE;1772;;;;
VALENTIM GENTIL;1° DOSE;2559;;;;
VALENTIM GENTIL;2° DOSE;1187;;;;
VALINHOS;1° DOSE;27122;;;;
VALINHOS;2° DOSE;13095;;;;
VALPARAÍSO;1° DOSE;4322;;;;
VALPARAÍSO;2° DOSE;2485;;;;
VARGEM;1° DOSE;2201;;;;
VARGEM;2° DOSE;1342;;;;
VARGEM GRANDE DO SUL;1° DOSE;11687;;;;
VARGEM GRANDE DO SUL;2° DOSE;4894;;;;
VARGEM GRANDE PAULISTA;1° DOSE;7691;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3563;;;;
VÁRZEA PAULISTA;1° DOSE;16038;;;;
VÁRZEA PAULISTA;2° DOSE;8001;;;;
VERA CRUZ;1° DOSE;2650;;;;
VERA CRUZ;2° DOSE;1440;;;;
VINHEDO;1° DOSE;14966;;;;
VINHEDO;2° DOSE;7872;;;;
VIRADOURO;1° DOSE;3733;;;;
VIRADOURO;2° DOSE;1777;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1324;;;;
VISTA ALEGRE DO ALTO;2° DOSE;719;;;;
VITÓRIA BRASIL;1° DOSE;489;;;;
VITÓRIA BRASIL;2° DOSE;267;;;;
VOTORANTIM;1° DOSE;20054;;;;
VOTORANTIM;2° DOSE;10466;;;;
VOTUPORANGA;1° DOSE;24842;;;;
VOTUPORANGA;2° DOSE;14317;;;;
ZACARIAS;1° DOSE;698;;;;
ZACARIAS;2° DOSE;344;;;;
