Município;Dose;Total Doses Aplicadas;;;;
SILVEIRAS;1° DOSE;1322;;;;
SILVEIRAS;2° DOSE;757;;;;
SOCORRO;1° DOSE;9807;;;;
SOCORRO;2° DOSE;5220;;;;
SOROCABA;1° DOSE;103044;;;;
SOROCABA;2° DOSE;56195;;;;
SUD MENNUCCI;1° DOSE;1695;;;;
SUD MENNUCCI;2° DOSE;959;;;;
SUMARÉ;1° DOSE;37446;;;;
SUMARÉ;2° DOSE;19768;;;;
SUZANÁPOLIS;1° DOSE;777;;;;
SUZANÁPOLIS;2° DOSE;397;;;;
SUZANO;1° DOSE;40406;;;;
SUZANO;2° DOSE;23351;;;;
TABAPUÃ;1° DOSE;2732;;;;
TABAPUÃ;2° DOSE;1550;;;;
TABATINGA;1° DOSE;2460;;;;
TABATINGA;2° DOSE;1400;;;;
TABOÃO DA SERRA;1° DOSE;41225;;;;
TABOÃO DA SERRA;2° DOSE;21667;;;;
TACIBA;1° DOSE;1081;;;;
TACIBA;2° DOSE;600;;;;
TAGUAÍ;1° DOSE;2020;;;;
TAGUAÍ;2° DOSE;1107;;;;
TAIAÇU;1° DOSE;1300;;;;
TAIAÇU;2° DOSE;791;;;;
TAIÚVA;1° DOSE;1420;;;;
TAIÚVA;2° DOSE;767;;;;
TAMBAÚ;1° DOSE;4717;;;;
TAMBAÚ;2° DOSE;2489;;;;
TANABI;1° DOSE;6089;;;;
TANABI;2° DOSE;3219;;;;
TAPIRAÍ;1° DOSE;1562;;;;
TAPIRAÍ;2° DOSE;710;;;;
TAPIRATIBA;1° DOSE;2625;;;;
TAPIRATIBA;2° DOSE;1438;;;;
TAQUARAL;1° DOSE;610;;;;
TAQUARAL;2° DOSE;340;;;;
TAQUARITINGA;1° DOSE;11714;;;;
TAQUARITINGA;2° DOSE;6859;;;;
TAQUARITUBA;1° DOSE;4542;;;;
TAQUARITUBA;2° DOSE;2422;;;;
TAQUARIVAÍ;1° DOSE;706;;;;
TAQUARIVAÍ;2° DOSE;375;;;;
TARABAI;1° DOSE;1261;;;;
TARABAI;2° DOSE;687;;;;
TARUMÃ;1° DOSE;2299;;;;
TARUMÃ;2° DOSE;1180;;;;
TATUÍ;1° DOSE;22453;;;;
TATUÍ;2° DOSE;12007;;;;
TAUBATÉ;1° DOSE;55679;;;;
TAUBATÉ;2° DOSE;30500;;;;
TEJUPÁ;1° DOSE;814;;;;
TEJUPÁ;2° DOSE;443;;;;
TEODORO SAMPAIO;1° DOSE;3992;;;;
TEODORO SAMPAIO;2° DOSE;2040;;;;
TERRA ROXA;1° DOSE;1785;;;;
TERRA ROXA;2° DOSE;1072;;;;
TIETÊ;1° DOSE;7465;;;;
TIETÊ;2° DOSE;3999;;;;
TIMBURI;1° DOSE;698;;;;
TIMBURI;2° DOSE;375;;;;
TORRE DE PEDRA;1° DOSE;599;;;;
TORRE DE PEDRA;2° DOSE;346;;;;
TORRINHA;1° DOSE;2272;;;;
TORRINHA;2° DOSE;1210;;;;
TRABIJU;1° DOSE;360;;;;
TRABIJU;2° DOSE;179;;;;
TREMEMBÉ;1° DOSE;7753;;;;
TREMEMBÉ;2° DOSE;5097;;;;
TRÊS FRONTEIRAS;1° DOSE;1522;;;;
TRÊS FRONTEIRAS;2° DOSE;872;;;;
TUIUTI;1° DOSE;1515;;;;
TUIUTI;2° DOSE;707;;;;
TUPÃ;1° DOSE;16772;;;;
TUPÃ;2° DOSE;9740;;;;
TUPI PAULISTA;1° DOSE;4134;;;;
TUPI PAULISTA;2° DOSE;2388;;;;
TURIÚBA;1° DOSE;561;;;;
TURIÚBA;2° DOSE;299;;;;
TURMALINA;1° DOSE;684;;;;
TURMALINA;2° DOSE;366;;;;
UBARANA;1° DOSE;859;;;;
UBARANA;2° DOSE;482;;;;
UBATUBA;1° DOSE;13303;;;;
UBATUBA;2° DOSE;7173;;;;
UBIRAJARA;1° DOSE;966;;;;
UBIRAJARA;2° DOSE;526;;;;
UCHOA;1° DOSE;2329;;;;
UCHOA;2° DOSE;1327;;;;
UNIÃO PAULISTA;1° DOSE;357;;;;
UNIÃO PAULISTA;2° DOSE;207;;;;
URÂNIA;1° DOSE;2394;;;;
URÂNIA;2° DOSE;1337;;;;
URU;1° DOSE;373;;;;
URU;2° DOSE;190;;;;
URUPÊS;1° DOSE;3231;;;;
URUPÊS;2° DOSE;1751;;;;
VALENTIM GENTIL;1° DOSE;2272;;;;
VALENTIM GENTIL;2° DOSE;1173;;;;
VALINHOS;1° DOSE;23970;;;;
VALINHOS;2° DOSE;12389;;;;
VALPARAÍSO;1° DOSE;3639;;;;
VALPARAÍSO;2° DOSE;2152;;;;
VARGEM;1° DOSE;1993;;;;
VARGEM;2° DOSE;1064;;;;
VARGEM GRANDE DO SUL;1° DOSE;8824;;;;
VARGEM GRANDE DO SUL;2° DOSE;4695;;;;
VARGEM GRANDE PAULISTA;1° DOSE;7136;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3115;;;;
VÁRZEA PAULISTA;1° DOSE;12354;;;;
VÁRZEA PAULISTA;2° DOSE;7876;;;;
VERA CRUZ;1° DOSE;2534;;;;
VERA CRUZ;2° DOSE;1349;;;;
VINHEDO;1° DOSE;13219;;;;
VINHEDO;2° DOSE;7111;;;;
VIRADOURO;1° DOSE;3504;;;;
VIRADOURO;2° DOSE;1644;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1275;;;;
VISTA ALEGRE DO ALTO;2° DOSE;718;;;;
VITÓRIA BRASIL;1° DOSE;456;;;;
VITÓRIA BRASIL;2° DOSE;258;;;;
VOTORANTIM;1° DOSE;18022;;;;
VOTORANTIM;2° DOSE;9667;;;;
VOTUPORANGA;1° DOSE;23080;;;;
VOTUPORANGA;2° DOSE;14054;;;;
ZACARIAS;1° DOSE;621;;;;
ZACARIAS;2° DOSE;315;;;;
