Município;Dose;Total Doses Aplicadas;;;;
SILVEIRAS;1° DOSE;1117;;;;
SILVEIRAS;2° DOSE;706;;;;
SOCORRO;1° DOSE;8724;;;;
SOCORRO;2° DOSE;5094;;;;
SOROCABA;1° DOSE;97670;;;;
SOROCABA;2° DOSE;55165;;;;
SUD MENNUCCI;1° DOSE;1490;;;;
SUD MENNUCCI;2° DOSE;906;;;;
SUMARÉ;1° DOSE;35392;;;;
SUMARÉ;2° DOSE;19403;;;;
SUZANÁPOLIS;1° DOSE;653;;;;
SUZANÁPOLIS;2° DOSE;380;;;;
SUZANO;1° DOSE;38368;;;;
SUZANO;2° DOSE;20210;;;;
TABAPUÃ;1° DOSE;2400;;;;
TABAPUÃ;2° DOSE;1496;;;;
TABATINGA;1° DOSE;2326;;;;
TABATINGA;2° DOSE;1399;;;;
TABOÃO DA SERRA;1° DOSE;36604;;;;
TABOÃO DA SERRA;2° DOSE;20799;;;;
TACIBA;1° DOSE;949;;;;
TACIBA;2° DOSE;590;;;;
TAGUAÍ;1° DOSE;1770;;;;
TAGUAÍ;2° DOSE;1093;;;;
TAIAÇU;1° DOSE;1133;;;;
TAIAÇU;2° DOSE;750;;;;
TAIÚVA;1° DOSE;1315;;;;
TAIÚVA;2° DOSE;765;;;;
TAMBAÚ;1° DOSE;3981;;;;
TAMBAÚ;2° DOSE;2339;;;;
TANABI;1° DOSE;5199;;;;
TANABI;2° DOSE;3077;;;;
TAPIRAÍ;1° DOSE;1456;;;;
TAPIRAÍ;2° DOSE;710;;;;
TAPIRATIBA;1° DOSE;2319;;;;
TAPIRATIBA;2° DOSE;1421;;;;
TAQUARAL;1° DOSE;526;;;;
TAQUARAL;2° DOSE;311;;;;
TAQUARITINGA;1° DOSE;10563;;;;
TAQUARITINGA;2° DOSE;6305;;;;
TAQUARITUBA;1° DOSE;4076;;;;
TAQUARITUBA;2° DOSE;2418;;;;
TAQUARIVAÍ;1° DOSE;581;;;;
TAQUARIVAÍ;2° DOSE;364;;;;
TARABAI;1° DOSE;1070;;;;
TARABAI;2° DOSE;658;;;;
TARUMÃ;1° DOSE;2017;;;;
TARUMÃ;2° DOSE;1179;;;;
TATUÍ;1° DOSE;19571;;;;
TATUÍ;2° DOSE;11091;;;;
TAUBATÉ;1° DOSE;50035;;;;
TAUBATÉ;2° DOSE;26280;;;;
TEJUPÁ;1° DOSE;710;;;;
TEJUPÁ;2° DOSE;389;;;;
TEODORO SAMPAIO;1° DOSE;3411;;;;
TEODORO SAMPAIO;2° DOSE;1928;;;;
TERRA ROXA;1° DOSE;1616;;;;
TERRA ROXA;2° DOSE;1021;;;;
TIETÊ;1° DOSE;6589;;;;
TIETÊ;2° DOSE;3993;;;;
TIMBURI;1° DOSE;622;;;;
TIMBURI;2° DOSE;375;;;;
TORRE DE PEDRA;1° DOSE;514;;;;
TORRE DE PEDRA;2° DOSE;328;;;;
TORRINHA;1° DOSE;2021;;;;
TORRINHA;2° DOSE;1194;;;;
TRABIJU;1° DOSE;312;;;;
TRABIJU;2° DOSE;152;;;;
TREMEMBÉ;1° DOSE;7381;;;;
TREMEMBÉ;2° DOSE;4446;;;;
TRÊS FRONTEIRAS;1° DOSE;1305;;;;
TRÊS FRONTEIRAS;2° DOSE;781;;;;
TUIUTI;1° DOSE;1444;;;;
TUIUTI;2° DOSE;707;;;;
TUPÃ;1° DOSE;14980;;;;
TUPÃ;2° DOSE;9154;;;;
TUPI PAULISTA;1° DOSE;3832;;;;
TUPI PAULISTA;2° DOSE;2130;;;;
TURIÚBA;1° DOSE;486;;;;
TURIÚBA;2° DOSE;299;;;;
TURMALINA;1° DOSE;591;;;;
TURMALINA;2° DOSE;366;;;;
UBARANA;1° DOSE;784;;;;
UBARANA;2° DOSE;432;;;;
UBATUBA;1° DOSE;12412;;;;
UBATUBA;2° DOSE;6598;;;;
UBIRAJARA;1° DOSE;847;;;;
UBIRAJARA;2° DOSE;499;;;;
UCHOA;1° DOSE;2024;;;;
UCHOA;2° DOSE;1240;;;;
UNIÃO PAULISTA;1° DOSE;315;;;;
UNIÃO PAULISTA;2° DOSE;202;;;;
URÂNIA;1° DOSE;2270;;;;
URÂNIA;2° DOSE;1283;;;;
URU;1° DOSE;332;;;;
URU;2° DOSE;190;;;;
URUPÊS;1° DOSE;2780;;;;
URUPÊS;2° DOSE;1699;;;;
VALENTIM GENTIL;1° DOSE;1920;;;;
VALENTIM GENTIL;2° DOSE;1129;;;;
VALINHOS;1° DOSE;20368;;;;
VALINHOS;2° DOSE;12322;;;;
VALPARAÍSO;1° DOSE;3436;;;;
VALPARAÍSO;2° DOSE;1991;;;;
VARGEM;1° DOSE;1928;;;;
VARGEM;2° DOSE;974;;;;
VARGEM GRANDE DO SUL;1° DOSE;8025;;;;
VARGEM GRANDE DO SUL;2° DOSE;4545;;;;
VARGEM GRANDE PAULISTA;1° DOSE;6371;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3065;;;;
VÁRZEA PAULISTA;1° DOSE;12117;;;;
VÁRZEA PAULISTA;2° DOSE;6774;;;;
VERA CRUZ;1° DOSE;2304;;;;
VERA CRUZ;2° DOSE;1339;;;;
VINHEDO;1° DOSE;12584;;;;
VINHEDO;2° DOSE;6960;;;;
VIRADOURO;1° DOSE;3066;;;;
VIRADOURO;2° DOSE;1629;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1108;;;;
VISTA ALEGRE DO ALTO;2° DOSE;661;;;;
VITÓRIA BRASIL;1° DOSE;364;;;;
VITÓRIA BRASIL;2° DOSE;248;;;;
VOTORANTIM;1° DOSE;15946;;;;
VOTORANTIM;2° DOSE;9365;;;;
VOTUPORANGA;1° DOSE;20392;;;;
VOTUPORANGA;2° DOSE;12766;;;;
ZACARIAS;1° DOSE;518;;;;
ZACARIAS;2° DOSE;295;;;;
