Município;Dose;Total Doses Aplicadas;;;;
SEVERÍNIA;2° DOSE;1388;;;;
SILVEIRAS;1° DOSE;1337;;;;
SILVEIRAS;2° DOSE;757;;;;
SOCORRO;1° DOSE;10253;;;;
SOCORRO;2° DOSE;5458;;;;
SOROCABA;1° DOSE;108075;;;;
SOROCABA;2° DOSE;58662;;;;
SUD MENNUCCI;1° DOSE;1736;;;;
SUD MENNUCCI;2° DOSE;959;;;;
SUMARÉ;1° DOSE;41066;;;;
SUMARÉ;2° DOSE;20034;;;;
SUZANÁPOLIS;1° DOSE;777;;;;
SUZANÁPOLIS;2° DOSE;435;;;;
SUZANO;1° DOSE;45756;;;;
SUZANO;2° DOSE;24308;;;;
TABAPUÃ;1° DOSE;2830;;;;
TABAPUÃ;2° DOSE;1567;;;;
TABATINGA;1° DOSE;2895;;;;
TABATINGA;2° DOSE;1492;;;;
TABOÃO DA SERRA;1° DOSE;43023;;;;
TABOÃO DA SERRA;2° DOSE;23456;;;;
TACIBA;1° DOSE;1261;;;;
TACIBA;2° DOSE;646;;;;
TAGUAÍ;1° DOSE;2146;;;;
TAGUAÍ;2° DOSE;1176;;;;
TAIAÇU;1° DOSE;1319;;;;
TAIAÇU;2° DOSE;799;;;;
TAIÚVA;1° DOSE;1513;;;;
TAIÚVA;2° DOSE;842;;;;
TAMBAÚ;1° DOSE;4808;;;;
TAMBAÚ;2° DOSE;2556;;;;
TANABI;1° DOSE;6246;;;;
TANABI;2° DOSE;3250;;;;
TAPIRAÍ;1° DOSE;1569;;;;
TAPIRAÍ;2° DOSE;785;;;;
TAPIRATIBA;1° DOSE;2783;;;;
TAPIRATIBA;2° DOSE;1525;;;;
TAQUARAL;1° DOSE;658;;;;
TAQUARAL;2° DOSE;341;;;;
TAQUARITINGA;1° DOSE;12270;;;;
TAQUARITINGA;2° DOSE;7103;;;;
TAQUARITUBA;1° DOSE;4840;;;;
TAQUARITUBA;2° DOSE;2532;;;;
TAQUARIVAÍ;1° DOSE;851;;;;
TAQUARIVAÍ;2° DOSE;418;;;;
TARABAI;1° DOSE;1292;;;;
TARABAI;2° DOSE;715;;;;
TARUMÃ;1° DOSE;2440;;;;
TARUMÃ;2° DOSE;1301;;;;
TATUÍ;1° DOSE;23217;;;;
TATUÍ;2° DOSE;12904;;;;
TAUBATÉ;1° DOSE;60330;;;;
TAUBATÉ;2° DOSE;32253;;;;
TEJUPÁ;1° DOSE;866;;;;
TEJUPÁ;2° DOSE;443;;;;
TEODORO SAMPAIO;1° DOSE;4040;;;;
TEODORO SAMPAIO;2° DOSE;2223;;;;
TERRA ROXA;1° DOSE;2132;;;;
TERRA ROXA;2° DOSE;1074;;;;
TIETÊ;1° DOSE;7684;;;;
TIETÊ;2° DOSE;4241;;;;
TIMBURI;1° DOSE;748;;;;
TIMBURI;2° DOSE;391;;;;
TORRE DE PEDRA;1° DOSE;616;;;;
TORRE DE PEDRA;2° DOSE;355;;;;
TORRINHA;1° DOSE;2355;;;;
TORRINHA;2° DOSE;1312;;;;
TRABIJU;1° DOSE;371;;;;
TRABIJU;2° DOSE;212;;;;
TREMEMBÉ;1° DOSE;8646;;;;
TREMEMBÉ;2° DOSE;5243;;;;
TRÊS FRONTEIRAS;1° DOSE;1553;;;;
TRÊS FRONTEIRAS;2° DOSE;874;;;;
TUIUTI;1° DOSE;1556;;;;
TUIUTI;2° DOSE;707;;;;
TUPÃ;1° DOSE;17267;;;;
TUPÃ;2° DOSE;10066;;;;
TUPI PAULISTA;1° DOSE;4236;;;;
TUPI PAULISTA;2° DOSE;2511;;;;
TURIÚBA;1° DOSE;582;;;;
TURIÚBA;2° DOSE;336;;;;
TURMALINA;1° DOSE;738;;;;
TURMALINA;2° DOSE;395;;;;
UBARANA;1° DOSE;934;;;;
UBARANA;2° DOSE;492;;;;
UBATUBA;1° DOSE;14610;;;;
UBATUBA;2° DOSE;7374;;;;
UBIRAJARA;1° DOSE;1007;;;;
UBIRAJARA;2° DOSE;533;;;;
UCHOA;1° DOSE;2450;;;;
UCHOA;2° DOSE;1328;;;;
UNIÃO PAULISTA;1° DOSE;358;;;;
UNIÃO PAULISTA;2° DOSE;207;;;;
URÂNIA;1° DOSE;2414;;;;
URÂNIA;2° DOSE;1357;;;;
URU;1° DOSE;377;;;;
URU;2° DOSE;210;;;;
URUPÊS;1° DOSE;3274;;;;
URUPÊS;2° DOSE;1767;;;;
VALENTIM GENTIL;1° DOSE;2457;;;;
VALENTIM GENTIL;2° DOSE;1186;;;;
VALINHOS;1° DOSE;25314;;;;
VALINHOS;2° DOSE;13074;;;;
VALPARAÍSO;1° DOSE;4033;;;;
VALPARAÍSO;2° DOSE;2377;;;;
VARGEM;1° DOSE;2054;;;;
VARGEM;2° DOSE;1312;;;;
VARGEM GRANDE DO SUL;1° DOSE;10090;;;;
VARGEM GRANDE DO SUL;2° DOSE;4883;;;;
VARGEM GRANDE PAULISTA;1° DOSE;7409;;;;
VARGEM GRANDE PAULISTA;2° DOSE;3268;;;;
VÁRZEA PAULISTA;1° DOSE;14969;;;;
VÁRZEA PAULISTA;2° DOSE;7992;;;;
VERA CRUZ;1° DOSE;2536;;;;
VERA CRUZ;2° DOSE;1440;;;;
VINHEDO;1° DOSE;13909;;;;
VINHEDO;2° DOSE;7432;;;;
VIRADOURO;1° DOSE;3539;;;;
VIRADOURO;2° DOSE;1772;;;;
VISTA ALEGRE DO ALTO;1° DOSE;1290;;;;
VISTA ALEGRE DO ALTO;2° DOSE;719;;;;
VITÓRIA BRASIL;1° DOSE;461;;;;
VITÓRIA BRASIL;2° DOSE;267;;;;
VOTORANTIM;1° DOSE;19322;;;;
VOTORANTIM;2° DOSE;10361;;;;
VOTUPORANGA;1° DOSE;23586;;;;
VOTUPORANGA;2° DOSE;14165;;;;
ZACARIAS;1° DOSE;640;;;;
ZACARIAS;2° DOSE;325;;;;
